date,team1,team1_score,team2,team2_score,map,event,winner,win_margin
2019-06-09,Dark Tigers,16,Gravity,5,Inferno,ESL Nationals CZSK Season 1,Dark Tigers,11
2019-06-09,Unique,5,forZe,16,Inferno,CIS Minor Closed Qualifier - StarLadder Major 2019,forZe,11
2019-06-09,Unique,9,forZe,16,Train,CIS Minor Closed Qualifier - StarLadder Major 2019,forZe,7
2019-06-09,Syman,16,Winstrike,3,Overpass,CIS Minor Closed Qualifier - StarLadder Major 2019,Syman,13
2019-06-09,Syman,13,Winstrike,16,Dust2,CIS Minor Closed Qualifier - StarLadder Major 2019,Winstrike,3
2019-06-09,Syman,16,Winstrike,11,Train,CIS Minor Closed Qualifier - StarLadder Major 2019,Syman,5
2019-06-09,Nordavind,8,Sprout,16,Dust2,GG.BET Chicago Invitational - Open Qualifier,Sprout,8
2019-06-09,Nordavind,5,Sprout,16,Overpass,GG.BET Chicago Invitational - Open Qualifier,Sprout,11
2019-06-09,eSuba,12,Universe,16,Nuke,ESL Nationals CZSK Season 1,Universe,4
2019-06-09,Universe,16,eSuba,13,Overpass,ESL Nationals CZSK Season 1,Universe,3
2019-06-09,Gambit Youngsters,8,Nemiga,16,Overpass,CIS Minor Closed Qualifier - StarLadder Major 2019,Nemiga,8
2019-06-09,Nemiga,16,Gambit Youngsters,13,Inferno,CIS Minor Closed Qualifier - StarLadder Major 2019,Nemiga,3
2019-06-09,Vega Squadron,11,Spirit,16,Train,CIS Minor Closed Qualifier - StarLadder Major 2019,Spirit,5
2019-06-09,Vega Squadron,10,Spirit,16,Vertigo,CIS Minor Closed Qualifier - StarLadder Major 2019,Spirit,6
2019-06-09,Virtus.pro,5,Aristocracy,16,Nuke,ESL Polish Championship Spring 2019 Finals,Aristocracy,11
2019-06-09,Aristocracy,16,Virtus.pro,14,Mirage,ESL Polish Championship Spring 2019 Finals,Aristocracy,2
2019-06-09,Vitality,16,FURIA,4,Overpass,ECS Season 7 Finals,Vitality,12
2019-06-09,Vitality,16,FURIA,9,Inferno,ECS Season 7 Finals,Vitality,7
2019-06-09,Turkey5,5,Nordavind,16,Mirage,GG.BET Chicago Invitational - Open Qualifier,Nordavind,11
2019-06-09,Nordavind,16,Turkey5,11,Dust2,GG.BET Chicago Invitational - Open Qualifier,Nordavind,5
2019-06-09,Nordavind,13,Turkey5,16,Inferno,GG.BET Chicago Invitational - Open Qualifier,Turkey5,3
2019-06-09,Sprout,16,Espada,4,Nuke,GG.BET Chicago Invitational - Open Qualifier,Sprout,12
2019-06-09,Espada,10,Sprout,16,Overpass,GG.BET Chicago Invitational - Open Qualifier,Sprout,6
2019-06-09,Youngsters,13,Ambush,16,Overpass,LOOT.BET Smack My Beach Europe Qualifier,Ambush,3
2019-06-09,Ambush,16,Youngsters,10,Mirage,LOOT.BET Smack My Beach Europe Qualifier,Ambush,6
2019-06-09,Team ROTW,7,Team UK,16,Mirage,Showmatch CS:GO,Team UK,9
2019-06-09,NONAME,3,DreamEaters,16,Inferno,CIS Minor Closed Qualifier - StarLadder Major 2019,DreamEaters,13
2019-06-09,NONAME,9,DreamEaters,16,Dust2,CIS Minor Closed Qualifier - StarLadder Major 2019,DreamEaters,7
2019-06-09,Se7en,16,pro100,14,Dust2,CIS Minor Closed Qualifier - StarLadder Major 2019,Se7en,2
2019-06-09,pro100,12,Se7en,16,Inferno,CIS Minor Closed Qualifier - StarLadder Major 2019,Se7en,4
2019-06-09,Team UK,7,Team ROTW,16,Cobblestone,Showmatch CS:GO,Team ROTW,9
2019-06-09,MAJESTY,6,Sprout,16,Train,GG.BET Chicago Invitational - Open Qualifier,Sprout,10
2019-06-09,Sprout,16,MAJESTY,14,Inferno,GG.BET Chicago Invitational - Open Qualifier,Sprout,2
2019-06-09,FrenchFrogs,7,Nordavind,16,Nuke,GG.BET Chicago Invitational - Open Qualifier,Nordavind,9
2019-06-09,FrenchFrogs,10,Nordavind,16,Inferno,GG.BET Chicago Invitational - Open Qualifier,Nordavind,6
2019-06-09,LOG,14,Turkey5,16,Dust2,GG.BET Chicago Invitational - Open Qualifier,Turkey5,2
2019-06-09,Turkey5,16,LOG,10,Inferno,GG.BET Chicago Invitational - Open Qualifier,Turkey5,6
2019-06-09,jmihmix,5,Espada,16,Dust2,GG.BET Chicago Invitational - Open Qualifier,Espada,11
2019-06-09,jmihmix,8,Espada,16,Train,GG.BET Chicago Invitational - Open Qualifier,Espada,8
2019-06-09,The Final Tribe,12,BLUEJAYS,16,Dust2,LOOT.BET Smack My Beach Europe Qualifier,BLUEJAYS,4
2019-06-09,BLUEJAYS,16,The Final Tribe,9,Inferno,LOOT.BET Smack My Beach Europe Qualifier,BLUEJAYS,7
2019-06-09,Warthox,16,Dracarys,11,Dust2,CIS Minor Closed Qualifier - StarLadder Major 2019,Warthox,5
2019-06-09,Warthox,16,Dracarys,9,Nuke,CIS Minor Closed Qualifier - StarLadder Major 2019,Warthox,7
2019-06-09,Warthox,15,Dracarys,19,Mirage,CIS Minor Closed Qualifier - StarLadder Major 2019,Dracarys,4
2019-06-09,NOTBAD,19,EXTREMUM,15,Mirage,CIS Minor Closed Qualifier - StarLadder Major 2019,NOTBAD,4
2019-06-09,EXTREMUM,9,NOTBAD,16,Nuke,CIS Minor Closed Qualifier - StarLadder Major 2019,NOTBAD,7
2019-06-09,Paradox,14,rewound,16,Nuke,ESEA MDL Season 31 Australia,rewound,2
2019-06-09,rewound,13,ex-Athletico,16,Overpass,ESEA MDL Season 31 Australia,ex-Athletico,3
2019-06-09,eUnited,16,TeamOne,13,Overpass,ESL One New York 2019 North America Open Qualifier 1,eUnited,3
2019-06-09,TeamOne,16,eUnited,13,Mirage,ESL One New York 2019 North America Open Qualifier 1,TeamOne,3
2019-06-09,eUnited,16,TeamOne,6,Dust2,ESL One New York 2019 North America Open Qualifier 1,eUnited,10
2019-06-09,ATK,16,Rugratz,12,Inferno,WINNERS League Season 2 North America,ATK,4
2019-06-09,ATK,16,Rugratz,9,Overpass,WINNERS League Season 2 North America,ATK,7
2019-06-09,ATK,12,Rugratz,16,Dust2,WINNERS League Season 2 North America,Rugratz,4
2019-06-09,Luminosity,11,Lazarus,16,Inferno,ESL One New York 2019 North America Open Qualifier 1,Lazarus,5
2019-06-09,Lazarus,16,Luminosity,8,Mirage,ESL One New York 2019 North America Open Qualifier 1,Lazarus,8
2019-06-10,Unique,16,NOTBAD,12,Mirage,CIS Minor Closed Qualifier - StarLadder Major 2019,Unique,4
2019-06-10,NOTBAD,10,Unique,16,Train,CIS Minor Closed Qualifier - StarLadder Major 2019,Unique,6
2019-06-10,North,16,NoChance,9,Dust2,Europe Minor Closed Qualifier - StarLadder Major 2019,North,7
2019-06-10,NoChance,13,North,16,Mirage,Europe Minor Closed Qualifier - StarLadder Major 2019,North,3
2019-06-10,Windigo,17,Ancient,19,Overpass,Europe Minor Closed Qualifier - StarLadder Major 2019,Ancient,2
2019-06-10,Ancient,16,Windigo,7,Dust2,Europe Minor Closed Qualifier - StarLadder Major 2019,Ancient,9
2019-06-10,Izako Boars,4,AGO,16,Overpass,ESEA MDL Season 31 Europe,AGO,12
2019-06-10,mousesports,16,Virtus.pro,12,Train,Europe Minor Closed Qualifier - StarLadder Major 2019,mousesports,4
2019-06-10,Virtus.pro,6,mousesports,16,Nuke,Europe Minor Closed Qualifier - StarLadder Major 2019,mousesports,10
2019-06-10,GamerLegion,12,OpTic,16,Dust2,Europe Minor Closed Qualifier - StarLadder Major 2019,OpTic,4
2019-06-10,OpTic,16,GamerLegion,5,Train,Europe Minor Closed Qualifier - StarLadder Major 2019,OpTic,11
2019-06-10,Chaos,16,ALTERNATE aTTaX,12,Inferno,ESEA MDL Season 31 Europe,Chaos,4
2019-06-10,Warthox,16,Winstrike,14,Overpass,CIS Minor Closed Qualifier - StarLadder Major 2019,Warthox,2
2019-06-10,Warthox,9,Winstrike,16,Mirage,CIS Minor Closed Qualifier - StarLadder Major 2019,Winstrike,7
2019-06-10,Warthox,16,Winstrike,14,Nuke,CIS Minor Closed Qualifier - StarLadder Major 2019,Warthox,2
2019-06-10,The Final Tribe,9,5balls,16,Dust2,WINNERS League Season 2 Europe,5balls,7
2019-06-10,5balls,16,The Final Tribe,9,Inferno,WINNERS League Season 2 Europe,5balls,7
2019-06-10,Izako Boars,16,AGO,7,Dust2,GameAgents League Season 3,Izako Boars,9
2019-06-10,Bpro,6,KOVA,16,Train,WINNERS League Season 2 Europe,KOVA,10
2019-06-10,KOVA,16,Bpro,3,Dust2,WINNERS League Season 2 Europe,KOVA,13
2019-06-10,Virtus.pro,13,Izako Boars,16,Mirage,ESEA MDL Season 31 Europe,Izako Boars,3
2019-06-10,Sprout,13,BIG,16,Dust2,Europe Minor Closed Qualifier - StarLadder Major 2019,BIG,3
2019-06-10,BIG,10,Sprout,16,Mirage,Europe Minor Closed Qualifier - StarLadder Major 2019,Sprout,6
2019-06-10,Sprout,6,BIG,16,Overpass,Europe Minor Closed Qualifier - StarLadder Major 2019,BIG,10
2019-06-10,fnatic,16,Maknitude,4,Mirage,Europe Minor Closed Qualifier - StarLadder Major 2019,fnatic,12
2019-06-10,fnatic,16,Maknitude,9,Nuke,Europe Minor Closed Qualifier - StarLadder Major 2019,fnatic,7
2019-06-10,Se7en,8,Gambit Youngsters,16,Vertigo,CIS Minor Closed Qualifier - StarLadder Major 2019,Gambit Youngsters,8
2019-06-10,Gambit Youngsters,16,Se7en,10,Mirage,CIS Minor Closed Qualifier - StarLadder Major 2019,Gambit Youngsters,6
2019-06-10,Gambit Youngsters,12,Se7en,16,Inferno,CIS Minor Closed Qualifier - StarLadder Major 2019,Se7en,4
2019-06-10,Genuine,16,rewound,9,Inferno,ESEA MDL Season 31 Australia,Genuine,7
2019-06-10,rewound,14,Genuine,16,Train,ESEA MDL Season 31 Australia,Genuine,2
2019-06-10,Heroic,16,Tricked,14,Dust2,Europe Minor Closed Qualifier - StarLadder Major 2019,Heroic,2
2019-06-10,Tricked,12,Heroic,16,Mirage,Europe Minor Closed Qualifier - StarLadder Major 2019,Heroic,4
2019-06-10,Nordavind,13,CR4ZY,16,Dust2,Europe Minor Closed Qualifier - StarLadder Major 2019,CR4ZY,3
2019-06-10,Nordavind,11,CR4ZY,16,Vertigo,Europe Minor Closed Qualifier - StarLadder Major 2019,CR4ZY,5
2019-06-10,Paradox,9,Chiefs,16,Dust2,ESEA MDL Season 31 Australia,Chiefs,7
2019-06-10,Chiefs,16,Paradox,8,Mirage,ESEA MDL Season 31 Australia,Chiefs,8
2019-06-10,Vega Squadron,11,DreamEaters,16,Inferno,CIS Minor Closed Qualifier - StarLadder Major 2019,DreamEaters,5
2019-06-10,DreamEaters,16,Vega Squadron,8,Mirage,CIS Minor Closed Qualifier - StarLadder Major 2019,DreamEaters,8
2019-06-10,Jade,7,ORDER,16,Inferno,ESEA MDL Season 31 Australia,ORDER,9
2019-06-10,Jade,2,ORDER,16,Mirage,ESEA MDL Season 31 Australia,ORDER,14
2019-06-10,Party Astronauts,16,TeamOne,6,Overpass,ESEA MDL Season 31 North America,Party Astronauts,10
2019-06-10,TeamOne,16,Mythic,11,Overpass,ESEA MDL Season 31 North America,TeamOne,5
2019-06-10,Party Astronauts,16,Rugratz,8,Overpass,ESEA MDL Season 31 North America,Party Astronauts,8
2019-06-10,Peeker's Advantage,11,The Quest,16,Overpass,ESEA MDL Season 31 North America,The Quest,5
2019-06-10,Bad News Bears,13,ATK,16,Inferno,ESEA MDL Season 31 North America,ATK,3
2019-06-10,BLITZKRIEG,16,Polar Ace,11,Mirage,ESEA MDL Season 31 North America,BLITZKRIEG,5
2019-06-11,Singularity,16,TeamOne,13,Train,WINNERS League Season 2 North America,Singularity,3
2019-06-11,Singularity,16,TeamOne,12,Nuke,WINNERS League Season 2 North America,Singularity,4
2019-06-11,Inflames,16,RED Canids,9,Nuke,Brasil Game Show 2019,Inflames,7
2019-06-11,Ancient,14,North,16,Overpass,Europe Minor Closed Qualifier - StarLadder Major 2019,North,2
2019-06-11,Ancient,14,North,16,Nuke,Europe Minor Closed Qualifier - StarLadder Major 2019,North,2
2019-06-11,mousesports,16,OpTic,4,Inferno,Europe Minor Closed Qualifier - StarLadder Major 2019,mousesports,12
2019-06-11,mousesports,16,OpTic,8,Nuke,Europe Minor Closed Qualifier - StarLadder Major 2019,mousesports,8
2019-06-11,OpTic,16,mousesports,8,Mirage,Europe Minor Closed Qualifier - StarLadder Major 2019,OpTic,8
2019-06-11,cats,16,Ambush,13,Overpass,LOOT.BET Smack My Beach Europe Qualifier,cats,3
2019-06-11,Ambush,8,cats,16,Mirage,LOOT.BET Smack My Beach Europe Qualifier,cats,8
2019-06-11,Reapers,9,paiN,16,Overpass,Brasil Game Show 2019,paiN,7
2019-06-11,W7M,11,Isurus,16,Train,Brasil Game Show 2019,Isurus,5
2019-06-11,expert,11,Izako Boars,16,Nuke,ESEA MDL Season 31 Europe,Izako Boars,5
2019-06-11,Movistar Riders,6,Virtus.pro,16,Nuke,ESEA MDL Season 31 Europe,Virtus.pro,10
2019-06-11,BIG,11,fnatic,16,Nuke,Europe Minor Closed Qualifier - StarLadder Major 2019,fnatic,5
2019-06-11,fnatic,16,BIG,10,Overpass,Europe Minor Closed Qualifier - StarLadder Major 2019,fnatic,6
2019-06-11,Izako Boars,14,Vitality,16,Mirage,ESEA MDL Season 31 Europe,Vitality,2
2019-06-11,Epsilon,16,AGO,9,Overpass,ESEA MDL Season 31 Europe,Epsilon,7
2019-06-11,Heroic,12,CR4ZY,16,Inferno,Europe Minor Closed Qualifier - StarLadder Major 2019,CR4ZY,4
2019-06-11,Heroic,11,CR4ZY,16,Mirage,Europe Minor Closed Qualifier - StarLadder Major 2019,CR4ZY,5
2019-06-11,CR4ZY,16,Heroic,19,Dust2,Europe Minor Closed Qualifier - StarLadder Major 2019,Heroic,3
2019-06-11,BLUEJAYS,16,STEP,9,Train,LOOT.BET Smack My Beach Europe Qualifier,BLUEJAYS,7
2019-06-11,STEP,17,BLUEJAYS,19,Vertigo,LOOT.BET Smack My Beach Europe Qualifier,BLUEJAYS,2
2019-06-11,BLUEJAYS,14,STEP,16,Dust2,LOOT.BET Smack My Beach Europe Qualifier,STEP,2
2019-06-11,expert,8,ALTERNATE aTTaX,16,Train,ESEA MDL Season 31 Europe,ALTERNATE aTTaX,8
2019-06-11,Movistar Riders,12,AGO,16,Inferno,ESEA MDL Season 31 Europe,AGO,4
2019-06-11,x-kom,10,Epsilon,16,Dust2,ESEA MDL Season 31 Europe,Epsilon,6
2019-06-11,Izako Boars,6,DreamEaters,16,Dust2,WINNERS League Season 2 Europe,DreamEaters,10
2019-06-11,Izako Boars,15,DreamEaters,19,Mirage,WINNERS League Season 2 Europe,DreamEaters,4
2019-06-11,GamerLegion,29,Virtus.pro,31,Train,Europe Minor Closed Qualifier - StarLadder Major 2019,Virtus.pro,2
2019-06-11,GamerLegion,8,Virtus.pro,16,Inferno,Europe Minor Closed Qualifier - StarLadder Major 2019,Virtus.pro,8
2019-06-11,FrenchFrogs,16,expert,13,Inferno,GameAgents League Season 3,FrenchFrogs,3
2019-06-11,NoChance,16,Windigo,5,Dust2,Europe Minor Closed Qualifier - StarLadder Major 2019,NoChance,11
2019-06-11,Windigo,16,NoChance,13,Mirage,Europe Minor Closed Qualifier - StarLadder Major 2019,Windigo,3
2019-06-11,NoChance,16,Windigo,2,Nuke,Europe Minor Closed Qualifier - StarLadder Major 2019,NoChance,14
2019-06-11,Winstrike,6,forZe,16,Mirage,CS.Money Premier by EM Finals,forZe,10
2019-06-11,forZe,16,Winstrike,0,Nuke,CS.Money Premier by EM Finals,forZe,16
2019-06-11,forZe,16,Winstrike,13,Dust2,CS.Money Premier by EM Finals,forZe,3
2019-06-11,pro100,11,Virtus.pro,16,Mirage,Kalashnikov Cup Season 2,Virtus.pro,5
2019-06-11,Ground Zero,16,ex-Athletico,13,Nuke,ESEA MDL Season 31 Australia,Ground Zero,3
2019-06-11,Ground Zero,16,ex-Athletico,6,Dust2,ESEA MDL Season 31 Australia,Ground Zero,10
2019-06-11,Sprout,16,Maknitude,2,Mirage,Europe Minor Closed Qualifier - StarLadder Major 2019,Sprout,14
2019-06-11,Maknitude,4,Sprout,16,Nuke,Europe Minor Closed Qualifier - StarLadder Major 2019,Sprout,12
2019-06-11,Tricked,16,Nordavind,9,Inferno,Europe Minor Closed Qualifier - StarLadder Major 2019,Tricked,7
2019-06-11,Tricked,13,Nordavind,16,Overpass,Europe Minor Closed Qualifier - StarLadder Major 2019,Nordavind,3
2019-06-11,Tricked,16,Nordavind,13,Nuke,Europe Minor Closed Qualifier - StarLadder Major 2019,Tricked,3
2019-06-11,ORDER,16,Genuine,10,Train,ESEA MDL Season 31 Australia,ORDER,6
2019-06-11,Genuine,22,ORDER,19,Mirage,ESEA MDL Season 31 Australia,Genuine,3
2019-06-11,ORDER,16,Genuine,11,Inferno,ESEA MDL Season 31 Australia,ORDER,5
2019-06-11,Rugratz,11,New Identity,16,Inferno,ESEA MDL Season 31 North America,New Identity,5
2019-06-11,TeamOne,14,Polar Ace,16,Mirage,ESEA MDL Season 31 North America,Polar Ace,2
2019-06-11,BLITZKRIEG,7,New Identity,16,Mirage,ESEA MDL Season 31 North America,New Identity,9
2019-06-11,TeamOne,14,The Quest,16,Overpass,ESEA MDL Season 31 North America,The Quest,2
2019-06-11,Party Astronauts,10,Variance,16,Train,ESEA MDL Season 31 North America,Variance,6
2019-06-11,Prospects,4,Singularity,16,Overpass,ESEA MDL Season 31 North America,Singularity,12
2019-06-11,ATK,16,Peeker's Advantage,14,Dust2,ESEA MDL Season 31 North America,ATK,2
2019-06-11,Party Astronauts,16,Polar Ace,8,Dust2,ESEA MDL Season 31 North America,Party Astronauts,8
2019-06-11,TeamOne,10,Singularity,16,Mirage,ESEA MDL Season 31 North America,Singularity,6
2019-06-11,Bad News Bears,16,Dogs of War,2,Overpass,WINNERS League Season 2 North America,Bad News Bears,14
2019-06-11,Bad News Bears,16,Dogs of War,7,Inferno,WINNERS League Season 2 North America,Bad News Bears,9
2019-06-12,Ancient,16,Tricked,13,Nuke,Europe Minor Closed Qualifier - StarLadder Major 2019,Ancient,3
2019-06-12,Tricked,10,Ancient,16,Dust2,Europe Minor Closed Qualifier - StarLadder Major 2019,Ancient,6
2019-06-12,Party Astronauts,11,Luminosity,16,Train,Americas Minor North America Closed Qualifier - StarLadder Major 2019,Luminosity,5
2019-06-12,Party Astronauts,14,Luminosity,16,Dust2,Americas Minor North America Closed Qualifier - StarLadder Major 2019,Luminosity,2
2019-06-12,Envy,5,Lazarus,16,Train,Americas Minor North America Closed Qualifier - StarLadder Major 2019,Lazarus,11
2019-06-12,Envy,16,Lazarus,11,Nuke,Americas Minor North America Closed Qualifier - StarLadder Major 2019,Envy,5
2019-06-12,Envy,2,Lazarus,16,Mirage,Americas Minor North America Closed Qualifier - StarLadder Major 2019,Lazarus,14
2019-06-12,Virtus.pro,16,x-kom,13,Mirage,ESEA MDL Season 31 Europe,Virtus.pro,3
2019-06-12,pro100,16,expert,1,Inferno,ESEA MDL Season 31 Europe,pro100,15
2019-06-12,Movistar Riders,19,forZe,16,Inferno,ESEA MDL Season 31 Europe,Movistar Riders,3
2019-06-12,AGO,10,Virtus.pro,16,Overpass,ESEA MDL Season 31 Europe,Virtus.pro,6
2019-06-12,Nexus,5,Copenhagen Flames,16,Train,WINNERS League Season 2 Europe,Copenhagen Flames,11
2019-06-12,Copenhagen Flames,16,Nexus,7,Overpass,WINNERS League Season 2 Europe,Copenhagen Flames,9
2019-06-12,Copenhagen Flames,12,Nexus,16,Mirage,WINNERS League Season 2 Europe,Nexus,4
2019-06-12,pro100,22,Izako Boars,18,Nuke,ESEA MDL Season 31 Europe,pro100,4
2019-06-12,Virtus.pro,19,HAVU,17,Overpass,ESEA MDL Season 31 Europe,Virtus.pro,2
2019-06-12,forZe,16,ALTERNATE aTTaX,11,Dust2,ESEA MDL Season 31 Europe,forZe,5
2019-06-12,TeamOne,16,ATK,6,Train,Americas Minor North America Closed Qualifier - StarLadder Major 2019,TeamOne,10
2019-06-12,TeamOne,13,ATK,16,Inferno,Americas Minor North America Closed Qualifier - StarLadder Major 2019,ATK,3
2019-06-12,ATK,12,TeamOne,16,Overpass,Americas Minor North America Closed Qualifier - StarLadder Major 2019,TeamOne,4
2019-06-12,OpTic,3,Sprout,16,Dust2,Europe Minor Closed Qualifier - StarLadder Major 2019,Sprout,13
2019-06-12,Sprout,11,OpTic,16,Nuke,Europe Minor Closed Qualifier - StarLadder Major 2019,OpTic,5
2019-06-12,OpTic,10,Sprout,16,Mirage,Europe Minor Closed Qualifier - StarLadder Major 2019,Sprout,6
2019-06-12,AGO,16,x-kom,8,Train,ESEA MDL Season 31 Europe,AGO,8
2019-06-12,Vitality,16,expert,5,Inferno,ESEA MDL Season 31 Europe,Vitality,11
2019-06-12,Movistar Riders,16,ALTERNATE aTTaX,9,Mirage,ESEA MDL Season 31 Europe,Movistar Riders,7
2019-06-12,Izako Boars,16,HAVU,4,Nuke,ESEA MDL Season 31 Europe,Izako Boars,12
2019-06-12,ALTERNATE aTTaX,8,Vitality,16,Inferno,ESEA MDL Season 31 Europe,Vitality,8
2019-06-12,Virtus.pro,11,BIG,16,Inferno,Europe Minor Closed Qualifier - StarLadder Major 2019,BIG,5
2019-06-12,BIG,16,Virtus.pro,11,Train,Europe Minor Closed Qualifier - StarLadder Major 2019,BIG,5
2019-06-12,pro100,14,Virtus.pro,16,Dust2,ESEA MDL Season 31 Europe,Virtus.pro,2
2019-06-12,Heroic,9,NoChance,16,Nuke,Europe Minor Closed Qualifier - StarLadder Major 2019,NoChance,7
2019-06-12,NoChance,16,Heroic,11,Mirage,Europe Minor Closed Qualifier - StarLadder Major 2019,NoChance,5
2019-06-12,Heroic,16,NoChance,11,Vertigo,Europe Minor Closed Qualifier - StarLadder Major 2019,Heroic,5
2019-06-12,Ground Zero,14,Chiefs,16,Overpass,ESEA MDL Season 31 Australia,Chiefs,2
2019-06-12,Chiefs,25,Ground Zero,23,Nuke,ESEA MDL Season 31 Australia,Chiefs,2
2019-06-12,Ascent,23,Variance,25,Train,ESEA MDL Season 31 North America,Variance,2
2019-06-12,FURIA,16,Prospects,1,Nuke,ESEA MDL Season 31 North America,FURIA,15
2019-06-12,Bad News Bears,16,The Quest,10,Overpass,ESEA MDL Season 31 North America,Bad News Bears,6
2019-06-12,New Identity,8,TeamOne,16,Overpass,ESEA MDL Season 31 North America,TeamOne,8
2019-06-12,Peeker's Advantage,19,BLITZKRIEG,17,Overpass,ESEA MDL Season 31 North America,Peeker's Advantage,2
2019-06-12,Variance,16,Bushido Boyz,13,Mirage,ESEA MDL Season 31 North America,Variance,3
2019-06-12,FURIA,8,Party Astronauts,16,Overpass,ESEA MDL Season 31 North America,Party Astronauts,8
2019-06-12,Bad News Bears,8,Rugratz,16,Overpass,ESEA MDL Season 31 North America,Rugratz,8
2019-06-12,Singularity,16,Peeker's Advantage,3,Vertigo,ESEA MDL Season 31 North America,Singularity,13
2019-06-12,TeamOne,16,Ascent,10,Nuke,ESEA MDL Season 31 North America,TeamOne,6
2019-06-12,Mythic,7,Rugratz,16,Inferno,ESEA MDL Season 31 North America,Rugratz,9
2019-06-12,The Quest,16,Thunder Logic,12,Dust2,ESEA MDL Season 31 North America,The Quest,4
2019-06-12,New Identity,16,Bushido Boyz,14,Mirage,ESEA MDL Season 31 North America,New Identity,2
2019-06-12,W7M,22,Reapers,25,Inferno,Dell Gaming Liga Pro Season 1 - #6 JUN/19,Reapers,3
2019-06-12,W7M,14,Reapers,16,Overpass,Dell Gaming Liga Pro Season 1 - #6 JUN/19,Reapers,2
2019-06-12,Reapers,14,W7M,16,Mirage,Dell Gaming Liga Pro Season 1 - #6 JUN/19,W7M,2
2019-06-13,Sprout,16,Epsilon,10,Nuke,ESEA MDL Season 31 Europe,Sprout,6
2019-06-13,Bad News Bears,16,Mythic,13,Inferno,Americas Minor North America Closed Qualifier - StarLadder Major 2019,Bad News Bears,3
2019-06-13,Bad News Bears,16,Mythic,13,Overpass,Americas Minor North America Closed Qualifier - StarLadder Major 2019,Bad News Bears,3
2019-06-13,Cloud9,11,The Quest,16,Mirage,Americas Minor North America Closed Qualifier - StarLadder Major 2019,The Quest,5
2019-06-13,Cloud9,8,The Quest,16,Nuke,Americas Minor North America Closed Qualifier - StarLadder Major 2019,The Quest,8
2019-06-13,expert,13,HAVU,16,Overpass,ESEA MDL Season 31 Europe,HAVU,3
2019-06-13,NoChance,4,Liquid,16,Nuke,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,Liquid,12
2019-06-13,Liquid,16,NoChance,8,Mirage,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,Liquid,8
2019-06-13,SJ,16,KOVA,5,Train,Finnish Esports League Season 6,SJ,11
2019-06-13,SJ,16,KOVA,11,Dust2,Finnish Esports League Season 6,SJ,5
2019-06-13,Vitality,16,x-kom,14,Nuke,ESEA MDL Season 31 Europe,Vitality,2
2019-06-13,Epsilon,16,Izako Boars,3,Mirage,ESEA MDL Season 31 Europe,Epsilon,13
2019-06-13,x-kom,16,Chaos,8,Train,ESEA MDL Season 31 Europe,x-kom,8
2019-06-13,Izako Boars,8,CR4ZY,16,Vertigo,ESEA MDL Season 31 Europe,CR4ZY,8
2019-06-13,Vitality,11,Movistar Riders,16,Vertigo,ESEA MDL Season 31 Europe,Movistar Riders,5
2019-06-13,Heroic,16,AVANGAR,13,Dust2,ESL One Cologne 2019 Europe Closed Qualifier,Heroic,3
2019-06-13,AVANGAR,4,Heroic,16,Overpass,ESL One Cologne 2019 Europe Closed Qualifier,Heroic,12
2019-06-13,ATK,16,Peeker's Advantage,8,Dust2,Americas Minor North America Closed Qualifier - StarLadder Major 2019,ATK,8
2019-06-13,Peeker's Advantage,16,ATK,12,Mirage,Americas Minor North America Closed Qualifier - StarLadder Major 2019,Peeker's Advantage,4
2019-06-13,ATK,19,Peeker's Advantage,15,Inferno,Americas Minor North America Closed Qualifier - StarLadder Major 2019,ATK,4
2019-06-13,Party Astronauts,8,Envy,16,Train,Americas Minor North America Closed Qualifier - StarLadder Major 2019,Envy,8
2019-06-13,Party Astronauts,6,Envy,16,Nuke,Americas Minor North America Closed Qualifier - StarLadder Major 2019,Envy,10
2019-06-13,Party Astronauts,16,Envy,11,Overpass,Americas Minor North America Closed Qualifier - StarLadder Major 2019,Party Astronauts,5
2019-06-13,Nemiga,16,Tricked,8,Inferno,Kalashnikov Cup Season 2,Nemiga,8
2019-06-13,pro100,18,ALTERNATE aTTaX,22,Dust2,ESEA MDL Season 31 Europe,ALTERNATE aTTaX,4
2019-06-13,Tricked,8,Nemiga,16,Mirage,Kalashnikov Cup Season 2,Nemiga,8
2019-06-13,Tricked,16,Nemiga,2,Nuke,Kalashnikov Cup Season 2,Tricked,14
2019-06-13,Izako Boars,12,Chaos,16,Mirage,ESEA MDL Season 31 Europe,Chaos,4
2019-06-13,expert,11,x-kom,16,Mirage,ESEA MDL Season 31 Europe,x-kom,5
2019-06-13,Vitality,14,CR4ZY,16,Nuke,ESEA MDL Season 31 Europe,CR4ZY,2
2019-06-13,Sprout,16,Spirit,5,Train,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,Sprout,11
2019-06-13,Spirit,9,Sprout,16,Inferno,GG.BET Cologne Invitational - ESL One Cologne 2019 Qualifier,Sprout,7
2019-06-13,hREDS,4,HAVU,16,Dust2,Finnish Esports League Season 6,HAVU,12
2019-06-13,hREDS,14,HAVU,16,Overpass,Finnish Esports League Season 6,HAVU,2
2019-06-13,x-kom,4,CR4ZY,16,Vertigo,ESEA MDL Season 31 Europe,CR4ZY,12
