date,team1,team1_score,team2,team2_score,map,event,winner,win_margin
25/10/19,Altima,6,Falkol,16,Train,Logitech G Challenge 2019,Altima,10
25/10/19,Falkol,16,Altima,6,Mirage,Logitech G Challenge 2019,Altima,10
25/10/19,Evil Geniuses,16,Renegades,12,Mirage,StarSeries i-League Season 8,Evil Geniuses,4
25/10/19,Renegades,5,Evil Geniuses,16,Inferno,StarSeries i-League Season 8,Renegades,11
25/10/19,HAVU,6,Copenhagen Flames,16,Inferno,United Masters League Season 2 Qualifier 4,HAVU,10
25/10/19,HAVU,12,Copenhagen Flames,16,Overpass,United Masters League Season 2 Qualifier 4,Copenhagen Flames,4
25/10/19,Copenhagen Flames,13,HAVU,16,Train,United Masters League Season 2 Qualifier 4,HAVU,3
25/10/19,HAVU,16,Gambit Youngsters,7,Dust2,United Masters League Season 2 Qualifier 4,Gambit Youngsters,9
25/10/19,Gambit Youngsters,11,HAVU,16,Overpass,United Masters League Season 2 Qualifier 4,HAVU,5
25/10/19,HellRaisers,14,NAVI Junior,16,Dust2,SECTOR: MOSTBET,NAVI Junior,2
25/10/19,NAVI Junior,16,HellRaisers,14,Overpass,SECTOR: MOSTBET,NAVI Junior,2
25/10/19,fnatic,16,G2,12,Mirage,StarSeries i-League Season 8,fnatic,4
25/10/19,G2,16,fnatic,14,Dust2,StarSeries i-League Season 8,G2,2
25/10/19,fnatic,16,G2,11,Overpass,StarSeries i-League Season 8,fnatic,5
25/10/19,Copenhagen Flames,16,SKADE,10,Train,United Masters League Season 2 Qualifier 4,Copenhagen Flames,6
25/10/19,Copenhagen Flames,22,SKADE,19,Nuke,United Masters League Season 2 Qualifier 4,Copenhagen Flames,3
25/10/19,MIBR,16,NiP,12,Mirage,StarSeries i-League Season 8,MIBR,4
25/10/19,NiP,16,MIBR,7,Inferno,StarSeries i-League Season 8,MIBR,9
25/10/19,NiP,9,MIBR,16,Train,StarSeries i-League Season 8,NiP,7
25/10/19,Vitality,9,FURIA,16,Nuke,StarSeries i-League Season 8,Vitality,7
25/10/19,FURIA,16,Vitality,5,Mirage,StarSeries i-League Season 8,Vitality,11
25/10/19,Genuine,1,Grayhound,16,Dust2,OMEN Challenger Series 2019 Oceania Qualifier,Grayhound,15
25/10/19,Grayhound,16,Genuine,4,Nuke,OMEN Challenger Series 2019 Oceania Qualifier,Genuine,12
25/10/19,Ben's Anime Team,16,Rap Gang,14,Mirage,ESEA MDL Season 32 North America,Ben's Anime Team,2
25/10/19,Big Frames,10,Peeker's Advantage,16,Overpass,ESEA MDL Season 32 North America,Peeker's Advantage,6
25/10/19,Monstars,8,Ben's Anime Team,16,Inferno,ESEA MDL Season 32 North America,Monstars,8
25/10/19,Ascent,16,LiViD,3,Nuke,ESEA MDL Season 32 North America,LiViD,13
24/10/19,ATK,11,Liquid,16,Overpass,ECS Season 8 North America Week 4,Liquid,5
24/10/19,ATK,12,Liquid,16,Inferno,ECS Season 8 North America Week 4,Liquid,4
24/10/19,Liquid,17,ATK,19,Dust2,ECS Season 8 North America Week 4,ATK,2
24/10/19,Copenhagen Flames,16,Movistar Riders,10,Inferno,United Masters League Season 2 Qualifier 4,Copenhagen Flames,6
24/10/19,Copenhagen Flames,9,Movistar Riders,16,Train,United Masters League Season 2 Qualifier 4,Copenhagen Flames,7
24/10/19,Movistar Riders,13,Copenhagen Flames,16,Overpass,United Masters League Season 2 Qualifier 4,Copenhagen Flames,3
24/10/19,Dawn of Stars,9,FATE,16,Inferno,ESL Southeast Europe Championship Season 10,Dawn of Stars,7
24/10/19,Dawn of Stars,10,FATE,16,Train,ESL Southeast Europe Championship Season 10,FATE,6
24/10/19,Astralis,16,BIG,14,Train,ECS Season 8 Europe Week 4,Astralis,2
24/10/19,Astralis,11,BIG,16,Dust2,ECS Season 8 Europe Week 4,BIG,5
24/10/19,BIG,3,Astralis,16,Nuke,ECS Season 8 Europe Week 4,BIG,13
24/10/19,Copenhagen Flames,16,x6tence,10,Overpass,United Masters League Season 2 Qualifier 4,Copenhagen Flames,6
24/10/19,Phoenix,8,PACT,16,Inferno,ESEA MDL Season 32 Europe,Phoenix,8
24/10/19,Illuminar,19,AGO,17,Train,ESEA MDL Season 32 Europe,Illuminar,2
24/10/19,Tricked,14,forZe,16,Vertigo,ESEA MDL Season 32 Europe,forZe,2
24/10/19,PACT,12,Spirit,16,Train,ESEA MDL Season 32 Europe,Spirit,4
24/10/19,forZe,16,GamerLegion,14,Inferno,ESEA MDL Season 32 Europe,forZe,2
24/10/19,Heretics,8,Nemiga,16,Mirage,ESEA MDL Season 32 Europe,Heretics,8
24/10/19,Gambit Youngsters,16,Movistar Riders,14,Inferno,United Masters League Season 2 Qualifier 4,Gambit Youngsters,2
24/10/19,HAVU,14,Demise,16,Vertigo,ESEA MDL Season 32 Europe,Demise,2
24/10/19,Illuminar,13,CR4ZY,16,Nuke,ESEA MDL Season 32 Europe,CR4ZY,3
24/10/19,AGO,16,Spirit,12,Mirage,ESEA MDL Season 32 Europe,AGO,4
24/10/19,GamerLegion,14,Tricked,16,Overpass,ESEA MDL Season 32 Europe,Tricked,2
24/10/19,Salamander,16,Nexus,14,Inferno,ESL Southeast Europe Championship Season 10,Salamander,2
24/10/19,Salamander,6,Nexus,16,Mirage,ESL Southeast Europe Championship Season 10,Salamander,10
24/10/19,Nexus,16,Salamander,19,Nuke,ESL Southeast Europe Championship Season 10,Salamander,3
24/10/19,Nemiga,16,Virtus.pro,13,Overpass,ESEA MDL Season 32 Europe,Nemiga,3
24/10/19,x6tence,9,Gambit Youngsters,16,Dust2,United Masters League Season 2 Qualifier 4,x6tence,7
24/10/19,Evil Geniuses,16,NiP,9,Dust2,StarSeries i-League Season 8,NiP,7
24/10/19,NiP,11,Evil Geniuses,16,Inferno,StarSeries i-League Season 8,Evil Geniuses,5
24/10/19,Illuminar,16,pro100,10,Overpass,ESEA MDL Season 32 Europe,Illuminar,6
24/10/19,fnatic,16,Vitality,12,Nuke,StarSeries i-League Season 8,fnatic,4
24/10/19,fnatic,16,Vitality,7,Inferno,StarSeries i-League Season 8,Vitality,9
24/10/19,Copenhagen Flames,17,Movistar Riders,19,Nuke,United Masters League Season 2 Qualifier 4,Movistar Riders,2
24/10/19,forZe,16,Unique,9,Dust2,SECTOR: MOSTBET,Unique,7
24/10/19,Unique,9,forZe,16,Nuke,SECTOR: MOSTBET,Unique,7
24/10/19,G2,16,NiP,10,Overpass,StarSeries i-League Season 8,G2,6
24/10/19,G2,16,NiP,12,Dust2,StarSeries i-League Season 8,G2,4
24/10/19,Evil Geniuses,16,FURIA,13,Train,StarSeries i-League Season 8,Evil Geniuses,3
24/10/19,Evil Geniuses,16,FURIA,12,Mirage,StarSeries i-League Season 8,Evil Geniuses,4
24/10/19,Ground Zero,5,Chiefs,16,Vertigo,ESEA MDL Season 32 Australia,Ground Zero,11
24/10/19,Ground Zero,16,ORDER,14,Mirage,ESEA MDL Season 32 Australia,Ground Zero,2
24/10/19,Chiefs,16,madlikewizards,10,Mirage,ESEA MDL Season 32 Australia,Chiefs,6
24/10/19,D13,16,SHIFT,13,Train,SEA Summit 2019,D13,3
24/10/19,SHIFT,9,D13,16,Inferno,SEA Summit 2019,SHIFT,7
24/10/19,fnatic,16,MIBR,10,Mirage,StarSeries i-League Season 8,fnatic,6
24/10/19,MIBR,10,fnatic,16,Inferno,StarSeries i-League Season 8,fnatic,6
24/10/19,Renegades,16,Vitality,12,Nuke,StarSeries i-League Season 8,Renegades,4
24/10/19,Renegades,16,Vitality,2,Mirage,StarSeries i-League Season 8,Vitality,14
24/10/19,Jade,16,Bizarre,5,Overpass,ESEA MDL Season 32 Australia,Bizarre,11
24/10/19,Ground Zero,16,madlikewizards,4,Nuke,ESEA MDL Season 32 Australia,madlikewizards,12
24/10/19,MC,11,Chiefs,16,Nuke,ESEA MDL Season 32 Australia,Chiefs,5
24/10/19,Mazaalai,12,D13,16,Inferno,SEA Summit 2019,D13,4
24/10/19,Mazaalai,16,D13,7,Train,SEA Summit 2019,D13,9
24/10/19,D13,16,Mazaalai,9,Nuke,SEA Summit 2019,Mazaalai,7
24/10/19,Ben's Anime Team,16,Bushido Boyz,10,Inferno,ESEA MDL Season 32 North America,Ben's Anime Team,6
24/10/19,Monstars,10,INTZ,16,Inferno,ESEA MDL Season 32 North America,INTZ,6
24/10/19,TeamOne,16,Mythic,8,Inferno,ESEA MDL Season 32 North America,Mythic,8
24/10/19,INTZ,16,Just Swing,6,Train,ESEA MDL Season 32 North America,Just Swing,10
24/10/19,Peeker's Advantage,22,Ben's Anime Team,25,Mirage,ESEA MDL Season 32 North America,Ben's Anime Team,3
23/10/19,Complexity,2,ATK,16,Inferno,ECS Season 8 North America Week 4,Complexity,14
23/10/19,Complexity,14,ATK,16,Nuke,ECS Season 8 North America Week 4,ATK,2
23/10/19,HAVU,16,Phoenix,11,Inferno,United Masters League Season 2 Qualifier 4,HAVU,5
23/10/19,Phoenix,8,HAVU,16,Nuke,United Masters League Season 2 Qualifier 4,Phoenix,8
23/10/19,BIG,16,Tricked,2,Dust2,ECS Season 8 Europe Week 4,Tricked,14
23/10/19,Tricked,9,BIG,16,Overpass,ECS Season 8 Europe Week 4,Tricked,7
23/10/19,Heretics,12,HAVU,16,Dust2,United Masters League Season 2 Qualifier 4,HAVU,4
23/10/19,GamerLegion,14,Spirit,16,Overpass,ESEA MDL Season 32 Europe,Spirit,2
23/10/19,PACT,9,forZe,16,Nuke,ESEA MDL Season 32 Europe,PACT,7
23/10/19,Virtus.pro,8,CR4ZY,16,Train,ESEA MDL Season 32 Europe,Virtus.pro,8
23/10/19,Phoenix,17,SKADE,19,Inferno,United Masters League Season 2 Qualifier 4,SKADE,2
23/10/19,Evil Geniuses,16,Heroic,10,Nuke,StarSeries i-League Season 8,Evil Geniuses,6
23/10/19,Evil Geniuses,16,Heroic,7,Overpass,StarSeries i-League Season 8,Heroic,9
23/10/19,Evil Geniuses,17,Heroic,19,Inferno,StarSeries i-League Season 8,Heroic,2
23/10/19,GamerLegion,13,Demise,16,Dust2,ESEA MDL Season 32 Europe,Demise,3
23/10/19,pro100,11,Spirit,16,Mirage,ESEA MDL Season 32 Europe,Spirit,5
23/10/19,AVANGAR,13,FURIA,16,Overpass,StarSeries i-League Season 8,FURIA,3
23/10/19,AVANGAR,16,FURIA,13,Mirage,StarSeries i-League Season 8,AVANGAR,3
23/10/19,FURIA,16,AVANGAR,12,Inferno,StarSeries i-League Season 8,FURIA,4
23/10/19,HAVU,8,SKADE,16,Train,United Masters League Season 2 Qualifier 4,HAVU,8
23/10/19,Phoenix,16,Heretics,10,Inferno,United Masters League Season 2 Qualifier 4,Phoenix,6
23/10/19,Mazaalai,16,SBC,3,Train,SEA Summit 2019,SBC,13
23/10/19,Mazaalai,16,SBC,8,Inferno,SEA Summit 2019,SBC,8
23/10/19,mousesports,12,fnatic,16,Inferno,StarSeries i-League Season 8,fnatic,4
23/10/19,fnatic,19,mousesports,17,Train,StarSeries i-League Season 8,fnatic,2
23/10/19,MIBR,16,North,14,Overpass,StarSeries i-League Season 8,MIBR,2
23/10/19,MIBR,16,North,9,Mirage,StarSeries i-League Season 8,North,7
23/10/19,Ground Zero,16,Buckets,10,Mirage,ESEA MDL Season 32 Australia,Ground Zero,6
23/10/19,5POWER,7,FURIA,16,Mirage,StarSeries i-League Season 8,5POWER,9
23/10/19,FURIA,16,5POWER,1,Inferno,StarSeries i-League Season 8,FURIA,15
23/10/19,Heroic,16,Natus Vincere,11,Nuke,StarSeries i-League Season 8,Heroic,5
23/10/19,Heroic,16,Natus Vincere,14,Train,StarSeries i-League Season 8,Heroic,2
23/10/19,SHIFT,16,D13,12,Train,SEA Summit 2019,SHIFT,4
23/10/19,SHIFT,16,D13,7,Inferno,SEA Summit 2019,D13,9
23/10/19,Genuine,16,ORDER,11,Nuke,ESEA MDL Season 32 Australia,Genuine,5
23/10/19,Grayhound,16,PC419,8,Overpass,ESEA MDL Season 32 Australia,PC419,8
23/10/19,Jade,8,Grayhound,16,Dust2,ESEA MDL Season 32 Australia,Jade,8
23/10/19,mousesports,16,Invictus,14,Train,StarSeries i-League Season 8,mousesports,2
23/10/19,mousesports,16,Invictus,14,Dust2,StarSeries i-League Season 8,mousesports,2
23/10/19,MIBR,16,Imperial,13,Train,StarSeries i-League Season 8,MIBR,3
23/10/19,MIBR,16,Imperial,4,Inferno,StarSeries i-League Season 8,Imperial,12
23/10/19,Mazaalai,16,2990,5,Mirage,SEA Summit 2019,2990,11
23/10/19,Mazaalai,16,2990,13,Train,SEA Summit 2019,Mazaalai,3
23/10/19,Mazaalai,10,2990,16,Inferno,SEA Summit 2019,2990,6
23/10/19,rTE,11,SBC,16,Overpass,SEA Summit 2019,SBC,5
23/10/19,SBC,16,rTE,11,Mirage,SEA Summit 2019,SBC,5
23/10/19,TeamOne,16,Rap Gang,13,Mirage,ESEA MDL Season 32 North America,TeamOne,3
23/10/19,Divine,10,Monstars,16,Overpass,ESEA MDL Season 32 North America,Monstars,6
23/10/19,LiViD,16,The Quest,7,Mirage,ESEA MDL Season 32 North America,The Quest,9
22/10/19,INTZ,12,Liquid,16,Dust2,ECS Season 8 North America Week 4,Liquid,4
22/10/19,INTZ,11,Liquid,16,Mirage,ECS Season 8 North America Week 4,Liquid,5
22/10/19,G2,19,AVANGAR,16,Train,StarSeries i-League Season 8,G2,3
22/10/19,G2,16,AVANGAR,11,Vertigo,StarSeries i-League Season 8,G2,5
22/10/19,FaZe,8,Astralis,16,Dust2,ECS Season 8 Europe Week 4,FaZe,8
22/10/19,Astralis,16,FaZe,9,Nuke,ECS Season 8 Europe Week 4,FaZe,7
22/10/19,Heretics,6,Tricked,16,Train,ESEA MDL Season 32 Europe,Heretics,10
22/10/19,Spirit,16,Demise,10,Inferno,ESEA MDL Season 32 Europe,Spirit,6
22/10/19,pro100,16,Japaleno,7,Overpass,ESEA MDL Season 32 Europe,Japaleno,9
22/10/19,Evil Geniuses,4,NiP,16,Inferno,StarSeries i-League Season 8,Evil Geniuses,12
22/10/19,Evil Geniuses,16,NiP,14,Nuke,StarSeries i-League Season 8,Evil Geniuses,2
22/10/19,NiP,16,Evil Geniuses,4,Dust2,StarSeries i-League Season 8,Evil Geniuses,12
22/10/19,D13,16,2990,8,Mirage,SEA Summit 2019,2990,8
22/10/19,2990,16,D13,8,Inferno,SEA Summit 2019,D13,8
22/10/19,D13,16,2990,8,Nuke,SEA Summit 2019,2990,8
22/10/19,Aristocracy,19,Windigo,17,Overpass,SECTOR: MOSTBET,Aristocracy,2
22/10/19,Windigo,11,Aristocracy,16,Nuke,SECTOR: MOSTBET,Aristocracy,5
22/10/19,Nemiga,16,pro100,10,Dust2,ESEA MDL Season 32 Europe,Nemiga,6
22/10/19,SHIFT,16,rTE,14,Mirage,SEA Summit 2019,SHIFT,2
22/10/19,SHIFT,16,rTE,10,Dust2,SEA Summit 2019,SHIFT,6
22/10/19,G2,16,Natus Vincere,11,Nuke,StarSeries i-League Season 8,G2,5
22/10/19,G2,13,Natus Vincere,16,Overpass,StarSeries i-League Season 8,Natus Vincere,3
22/10/19,Natus Vincere,20,G2,22,Dust2,StarSeries i-League Season 8,G2,2
22/10/19,Heroic,15,AVANGAR,19,Overpass,StarSeries i-League Season 8,AVANGAR,4
22/10/19,Heroic,9,AVANGAR,16,Train,StarSeries i-League Season 8,Heroic,7
22/10/19,FURIA,5,NiP,16,Nuke,StarSeries i-League Season 8,FURIA,11
22/10/19,NiP,16,FURIA,13,Train,StarSeries i-League Season 8,NiP,3
22/10/19,SBC,16,DivisionX,11,Overpass,SEA Summit 2019,SBC,5
22/10/19,SBC,8,DivisionX,16,Dust2,SEA Summit 2019,SBC,8
22/10/19,SBC,16,DivisionX,12,Inferno,SEA Summit 2019,SBC,4
22/10/19,5POWER,10,Evil Geniuses,16,Dust2,StarSeries i-League Season 8,Evil Geniuses,6
22/10/19,5POWER,8,Evil Geniuses,16,Inferno,StarSeries i-League Season 8,5POWER,8
22/10/19,Mazaalai,16,8EASY,10,Mirage,SEA Summit 2019,Mazaalai,6
22/10/19,Mazaalai,12,8EASY,16,Overpass,SEA Summit 2019,8EASY,4
22/10/19,8EASY,9,Mazaalai,16,Train,SEA Summit 2019,8EASY,7
22/10/19,Big Frames,2,Ben's Anime Team,16,Dust2,ESEA MDL Season 32 North America,Big Frames,14
22/10/19,ATK,16,eUnited,8,Dust2,ECS Season 8 North America Week 4,eUnited,8
22/10/19,eUnited,16,ATK,8,Overpass,ECS Season 8 North America Week 4,ATK,8
22/10/19,eUnited,6,ATK,16,Inferno,ECS Season 8 North America Week 4,eUnited,10
22/10/19,Riot Squad,12,Complexity,16,Inferno,ECS Season 8 North America Week 4,Complexity,4
22/10/19,Complexity,16,Riot Squad,11,Mirage,ECS Season 8 North America Week 4,Complexity,5
22/10/19,MAC-51,11,Ben's Anime Team,16,Mirage,ESEA MDL Season 32 North America,Ben's Anime Team,5
22/10/19,Cloud9,14,INTZ,16,Inferno,ECS Season 8 North America Week 4,INTZ,2
22/10/19,Cloud9,8,INTZ,16,Mirage,ECS Season 8 North America Week 4,Cloud9,8
22/10/19,Liquid,16,ex-Singularity,6,Mirage,ECS Season 8 North America Week 4,ex-Singularity,10
22/10/19,Liquid,16,ex-Singularity,4,Vertigo,ECS Season 8 North America Week 4,ex-Singularity,12
21/10/19,fnatic,13,Renegades,16,Inferno,StarSeries i-League Season 8,Renegades,3
21/10/19,fnatic,9,Renegades,16,Mirage,StarSeries i-League Season 8,fnatic,7
21/10/19,North,4,BIG,16,Inferno,ECS Season 8 Europe Week 4,North,12
21/10/19,BIG,16,North,6,Mirage,ECS Season 8 Europe Week 4,North,10
21/10/19,Tricked,16,Heretics,4,Dust2,ECS Season 8 Europe Week 4,Heretics,12
21/10/19,Heretics,3,Tricked,16,Nuke,ECS Season 8 Europe Week 4,Heretics,13
21/10/19,Japaleno,14,Spirit,16,Dust2,ESEA MDL Season 32 Europe,Spirit,2
21/10/19,North,6,Vitality,16,Nuke,StarSeries i-League Season 8,North,10
21/10/19,Vitality,12,North,16,Dust2,StarSeries i-League Season 8,North,4
21/10/19,North,8,Vitality,16,Inferno,StarSeries i-League Season 8,North,8
21/10/19,FaZe,16,Virtus.pro,6,Dust2,ECS Season 8 Europe Week 4,Virtus.pro,10
21/10/19,Virtus.pro,14,FaZe,16,Train,ECS Season 8 Europe Week 4,FaZe,2
21/10/19,m1x,8,Astralis,16,Inferno,ECS Season 8 Europe Week 4,m1x,8
21/10/19,m1x,17,Astralis,19,Dust2,ECS Season 8 Europe Week 4,Astralis,2
21/10/19,2990,16,SBC,9,Inferno,SEA Summit 2019,SBC,7
21/10/19,2990,16,SBC,12,Dust2,SEA Summit 2019,2990,4
21/10/19,Renegades,22,MIBR,20,Mirage,StarSeries i-League Season 8,Renegades,2
21/10/19,Renegades,16,MIBR,12,Dust2,StarSeries i-League Season 8,Renegades,4
21/10/19,MIBR,19,Renegades,16,Inferno,StarSeries i-League Season 8,MIBR,3
21/10/19,Buckets,18,MC,22,Vertigo,ESEA MDL Season 32 Australia,MC,4
21/10/19,Imperial,14,fnatic,16,Inferno,StarSeries i-League Season 8,fnatic,2
21/10/19,Imperial,7,fnatic,16,Train,StarSeries i-League Season 8,Imperial,9
21/10/19,D13,16,DivisionX,9,Vertigo,SEA Summit 2019,DivisionX,7
21/10/19,DivisionX,16,D13,9,Nuke,SEA Summit 2019,D13,7
21/10/19,DivisionX,14,D13,16,Dust2,SEA Summit 2019,D13,2
21/10/19,MC,16,ZOOWEEMAMA,12,Dust2,ESEA MDL Season 32 Australia,MC,4
21/10/19,SYF,16,Buckets,11,Dust2,ESEA MDL Season 32 Australia,SYF,5
21/10/19,mousesports,9,North,16,Train,StarSeries i-League Season 8,mousesports,7
21/10/19,mousesports,16,North,5,Nuke,StarSeries i-League Season 8,North,11
21/10/19,North,16,mousesports,11,Mirage,StarSeries i-League Season 8,North,5
21/10/19,Invictus,3,Vitality,16,Mirage,StarSeries i-League Season 8,Invictus,13
21/10/19,Invictus,3,Vitality,16,Nuke,StarSeries i-League Season 8,Invictus,13
21/10/19,8EASY,2,rTE,16,Mirage,SEA Summit 2019,8EASY,14
21/10/19,rTE,16,8EASY,13,Inferno,SEA Summit 2019,rTE,3
21/10/19,SHIFT,16,Mazaalai,14,Inferno,SEA Summit 2019,SHIFT,2
21/10/19,Mazaalai,14,SHIFT,16,Mirage,SEA Summit 2019,SHIFT,2
21/10/19,Ben's Anime Team,16,Mythic,4,Dust2,ESEA MDL Season 32 North America,Mythic,12
20/10/19,NALANE,16,kaban,8,Vertigo,Dell Gaming Cup,kaban,8
20/10/19,NALANE,19,kaban,16,Overpass,Dell Gaming Cup,NALANE,3
20/10/19,Chill,16,Hell and Kill,14,Nuke,Dell Gaming Cup,Chill,2
20/10/19,Chill,16,Hell and Kill,14,Mirage,Dell Gaming Cup,Chill,2
20/10/19,CR4ZY,16,Heroic,12,Inferno,DreamHack Open Rotterdam 2019,CR4ZY,4
20/10/19,Heroic,5,CR4ZY,16,Mirage,DreamHack Open Rotterdam 2019,Heroic,11
20/10/19,CR4ZY,3,Heroic,16,Nuke,DreamHack Open Rotterdam 2019,CR4ZY,13
20/10/19,SMASH,16,Spirit,7,Train,SECTOR: MOSTBET,Spirit,9
20/10/19,Spirit,12,SMASH,16,Nuke,SECTOR: MOSTBET,SMASH,4
20/10/19,SMASH,10,Spirit,16,Dust2,SECTOR: MOSTBET,Spirit,6
20/10/19,Chill,17,NALANE,19,Nuke,Dell Gaming Cup,NALANE,2
20/10/19,Chill,16,NALANE,11,Train,Dell Gaming Cup,Chill,5
20/10/19,NALANE,16,Chill,10,Dust2,Dell Gaming Cup,NALANE,6
20/10/19,AGO,16,Wisla Krakow,13,Mirage,Polish Esport League - WarmUp PGA,AGO,3
20/10/19,Wisla Krakow,5,AGO,16,Nuke,Polish Esport League - WarmUp PGA,Wisla Krakow,11
20/10/19,CR4ZY,16,AVANGAR,10,Inferno,DreamHack Open Rotterdam 2019,CR4ZY,6
20/10/19,CR4ZY,14,AVANGAR,16,Dust2,DreamHack Open Rotterdam 2019,AVANGAR,2
20/10/19,AVANGAR,13,CR4ZY,16,Mirage,DreamHack Open Rotterdam 2019,CR4ZY,3
20/10/19,Phoenix,19,Dragon,17,Inferno,Showmatch CS:GO,Phoenix,2
20/10/19,Dragon,11,Phoenix,16,Mirage,Showmatch CS:GO,Phoenix,5
20/10/19,kaban,16,Hell and Kill,10,Dust2,Dell Gaming Cup,kaban,6
20/10/19,Hell and Kill,16,kaban,19,Nuke,Dell Gaming Cup,kaban,3
20/10/19,Lucid Dream,14,Alpha Red,16,Train,eXTREMESLAND 2019 Thailand Regional Finals,Alpha Red,2
20/10/19,Lucid Dream,16,Alpha Red,6,Dust2,eXTREMESLAND 2019 Thailand Regional Finals,Alpha Red,10
20/10/19,Alpha Red,16,Lucid Dream,10,Inferno,eXTREMESLAND 2019 Thailand Regional Finals,Alpha Red,6
20/10/19,PACT,14,Unique,16,Nuke,Alienware Game Arena 2019 Finals,Unique,2
20/10/19,PACT,8,Unique,16,Dust2,Alienware Game Arena 2019 Finals,PACT,8
20/10/19,Ambush,10,Izako Boars,16,Train,Alienware Game Arena 2019 Finals,Izako Boars,6
20/10/19,Izako Boars,16,Ambush,5,Overpass,Alienware Game Arena 2019 Finals,Ambush,11
20/10/19,TYLOO,16,EHOME,6,Mirage,eXTREMESLAND 2019 China Regional Finals,EHOME,10
20/10/19,EHOME,7,TYLOO,16,Dust2,eXTREMESLAND 2019 China Regional Finals,EHOME,9
20/10/19,Heroic,16,forZe,8,Nuke,DreamHack Open Rotterdam 2019,forZe,8
20/10/19,Heroic,11,forZe,16,Inferno,DreamHack Open Rotterdam 2019,forZe,5
20/10/19,forZe,12,Heroic,16,Overpass,DreamHack Open Rotterdam 2019,Heroic,4
20/10/19,AGO,16,KGG,5,Train,Polish Esport League - WarmUp PGA,KGG,11
20/10/19,KGG,8,AGO,16,Nuke,Polish Esport League - WarmUp PGA,KGG,8
20/10/19,ORDER,7,Grayhound,16,Dust2,eXTREMESLAND 2019 Oceania Regional Finals,ORDER,9
20/10/19,Grayhound,9,ORDER,16,Mirage,eXTREMESLAND 2019 Oceania Regional Finals,Grayhound,7
20/10/19,ORDER,14,Grayhound,16,Inferno,eXTREMESLAND 2019 Oceania Regional Finals,Grayhound,2
20/10/19,MiTH.Maple,6,Alpha Red,16,Dust2,eXTREMESLAND 2019 Thailand Regional Finals,MiTH.Maple,10
20/10/19,Alpha Red,16,MiTH.Maple,10,Overpass,eXTREMESLAND 2019 Thailand Regional Finals,Alpha Red,6
20/10/19,EHOME,6,ViCi,16,Train,eXTREMESLAND 2019 China Regional Finals,EHOME,10
20/10/19,ViCi,16,EHOME,12,Inferno,eXTREMESLAND 2019 China Regional Finals,ViCi,4
20/10/19,EHOME,19,ViCi,17,Nuke,eXTREMESLAND 2019 China Regional Finals,EHOME,2
20/10/19,Sharks,16,Infinity,13,Overpass,ESL Pro League Season 10 Americas,Sharks,3
20/10/19,Infinity,5,Sharks,16,Nuke,ESL Pro League Season 10 Americas,Infinity,11
20/10/19,Lucid Dream,16,Beyond,12,Dust2,eXTREMESLAND 2019 Thailand Regional Finals,Lucid Dream,4
20/10/19,Beyond,11,Lucid Dream,16,Train,eXTREMESLAND 2019 Thailand Regional Finals,Lucid Dream,5
20/10/19,ORDER,16,Chiefs,3,Mirage,eXTREMESLAND 2019 Oceania Regional Finals,Chiefs,13
20/10/19,ORDER,16,Chiefs,19,Nuke,eXTREMESLAND 2019 Oceania Regional Finals,Chiefs,3
20/10/19,Chiefs,5,ORDER,16,Vertigo,eXTREMESLAND 2019 Oceania Regional Finals,Chiefs,11
20/10/19,Isurus,13,DETONA,16,Dust2,ESL Pro League Season 10 Americas,DETONA,3
20/10/19,DETONA,16,Isurus,10,Train,ESL Pro League Season 10 Americas,DETONA,6
20/10/19,AVANT,16,ORDER,19,Inferno,eXTREMESLAND 2019 Oceania Regional Finals,ORDER,3
20/10/19,ORDER,19,AVANT,15,Dust2,eXTREMESLAND 2019 Oceania Regional Finals,ORDER,4
19/10/19,9z,16,Malvinas,12,Dust2,La Liga Pro Trust 2019 - Clausura Finals,9z,4
19/10/19,Malvinas,16,9z,13,Vertigo,La Liga Pro Trust 2019 - Clausura Finals,Malvinas,3
19/10/19,9z,16,Malvinas,6,Inferno,La Liga Pro Trust 2019 - Clausura Finals,Malvinas,10
19/10/19,Windigo,11,HellRaisers,16,Inferno,ESL Pro League Season 10 Europe,HellRaisers,5
19/10/19,HellRaisers,16,Windigo,14,Train,ESL Pro League Season 10 Europe,HellRaisers,2
19/10/19,HAVU,12,CR4ZY,16,Dust2,DreamHack Open Rotterdam 2019,CR4ZY,4
19/10/19,CR4ZY,5,HAVU,16,Train,DreamHack Open Rotterdam 2019,CR4ZY,11
19/10/19,HAVU,10,CR4ZY,16,Inferno,DreamHack Open Rotterdam 2019,CR4ZY,6
19/10/19,Natus Vincere,16,G2,13,Dust2,ESL Pro League Season 10 Europe,Natus Vincere,3
19/10/19,Natus Vincere,14,G2,16,Mirage,ESL Pro League Season 10 Europe,G2,2
19/10/19,Natus Vincere,16,G2,10,Overpass,ESL Pro League Season 10 Europe,Natus Vincere,6
19/10/19,SJ,16,hREDS,6,Nuke,Elisa Viihde League,hREDS,10
19/10/19,hREDS,8,SJ,16,Inferno,Elisa Viihde League,hREDS,8
19/10/19,SJ,9,hREDS,16,Dust2,Elisa Viihde League,SJ,7
19/10/19,TYLOO,16,OneThree,12,Inferno,eXTREMESLAND 2019 China Regional Finals,TYLOO,4
19/10/19,OneThree,5,TYLOO,16,Dust2,eXTREMESLAND 2019 China Regional Finals,OneThree,11
